dma_code,interval_idx,flow_baseline_min,flow_baseline_max,flow_current,pressure_baseline_min,pressure_baseline_max,pressure_current
DM-04-05-06-01,33,20.11,517.92,256.643,0.0,0.0,0.0
DM-04-05-06-01,34,19.87,517.92,285.356,0.0,0.0,0.0
DM-04-05-06-01,35,20.79,517.92,288.381,0.0,0.0,0.0
DM-04-05-06-01,36,23.57,517.92,293.391,0.0,0.0,0.0
DM-04-05-06-01,37,24.09,517.92,300.869,0.0,0.0,0.0
DM-04-05-06-01,38,21.33,517.92,299.603,0.0,0.0,0.0
DM-04-05-06-01,39,22.65,517.92,304.481,0.0,0.0,0.0
DM-04-05-06-01,40,22.79,517.92,263.566,0.0,0.0,0.0
DM-04-05-06-01,41,21.27,517.92,298.237,0.0,0.0,0.0
DM-04-05-06-01,42,19.84,517.92,282.309,0.0,0.0,0.0
DM-04-05-06-01,43,20.36,517.92,272.22,0.0,0.0,0.0
DM-04-05-06-01,44,20.51,517.92,242.014,0.0,0.0,0.0
DM-04-05-06-01,45,21.62,517.92,192.787,0.0,0.0,0.0
DM-04-05-06-01,46,20.49,517.92,190.42,0.0,0.0,0.0
DM-04-05-06-01,47,20.94,517.92,198.324,0.0,0.0,0.0
DM-04-05-06-01,48,21.65,517.92,200.49,0.0,0.0,0.0
DM-04-05-06-01,49,21.11,517.92,225.434,0.0,0.0,0.0
DM-04-05-06-01,50,21.62,517.92,252.233,0.0,0.0,0.0
DM-04-05-06-01,51,22.24,517.92,225.469,0.0,0.0,0.0
DM-04-05-06-01,52,21.38,517.92,251.474,0.0,0.0,0.0
DM-04-05-06-01,53,21.19,517.92,247.653,0.0,0.0,0.0
DM-04-05-06-01,54,22.12,517.92,264.949,0.0,0.0,0.0
DM-04-05-06-01,55,22.53,517.92,238.984,0.0,0.0,0.0
DM-04-05-06-01,56,23.69,517.92,243.454,0.0,0.0,0.0
DM-04-05-06-01,57,24.24,517.92,273.901,0.0,0.0,0.0
DM-04-05-06-01,58,21.8,517.92,249.44,0.0,0.0,0.0
DM-04-05-06-01,59,22.86,517.92,245.026,0.0,0.0,0.0
DM-04-05-06-01,60,22.39,517.92,242.003,0.0,0.0,0.0
DM-04-05-06-01,61,21.08,517.92,250.437,0.0,0.0,0.0
DM-04-05-06-01,62,20.67,517.92,242.671,0.0,0.0,0.0
DM-04-05-06-01,63,22.59,517.92,243.286,0.0,0.0,0.0
DM-04-05-06-01,64,22.32,517.92,242.639,0.0,0.0,0.0
DM-04-05-06-01,65,22.86,517.92,251.15,0.0,0.0,0.0
DM-04-05-06-01,66,20.29,517.92,237.901,0.0,0.0,0.0
DM-04-05-06-01,67,18.89,517.92,239.973,0.0,0.0,0.0
DM-04-05-06-01,68,20.84,517.92,277.603,0.0,0.0,0.0
DM-04-05-06-01,69,20.77,517.92,315.623,0.0,0.0,0.0
DM-04-05-06-01,70,19.89,517.92,298.409,0.0,0.0,0.0
DM-04-05-06-01,71,20.13,517.92,306.403,0.0,0.0,0.0
DM-04-05-06-01,72,19.93,517.92,327.423,0.0,0.0,0.0
DM-04-05-06-01,73,18.25,517.92,348.463,0.0,0.0,0.0
DM-04-05-06-01,74,19.38,517.92,308.786,0.0,0.0,0.0
DM-04-05-06-01,75,21.11,517.92,320.481,0.0,0.0,0.0
DM-04-05-06-01,76,20.49,517.92,365.346,0.0,0.0,0.0
DM-04-05-06-01,77,20.29,517.92,309.196,0.0,0.0,0.0
DM-04-05-06-01,78,20.57,517.92,324.977,0.0,0.0,0.0
DM-04-05-06-01,79,21.37,517.92,325.08,0.0,0.0,0.0
DM-04-05-06-01,80,19.68,517.92,334.924,0.0,0.0,0.0
DM-04-05-06-01,81,19.85,517.92,302.906,0.0,0.0,0.0
DM-04-05-06-01,82,19.54,517.92,327.647,0.0,0.0,0.0
DM-04-05-06-01,83,19.57,517.92,329.671,0.0,0.0,0.0
DM-04-05-06-01,84,19.33,517.92,325.791,0.0,0.0,0.0
DM-04-05-06-01,85,18.76,517.92,331.873,0.0,0.0,0.0
DM-04-05-06-01,86,20.14,517.92,313.537,0.0,0.0,0.0
DM-04-05-06-01,87,22.08,517.92,314.336,0.0,0.0,0.0
DM-04-05-06-01,88,39.18,517.92,327.743,0.0,0.0,0.0
DM-04-05-06-01,89,20.63,517.92,308.467,0.0,0.0,0.0
DM-04-05-06-01,90,21.54,517.92,336.557,0.0,0.0,0.0
DM-04-05-06-01,91,20.22,517.92,338.794,0.0,0.0,0.0
DM-04-05-06-01,92,21.92,517.92,349.271,0.0,0.0,0.0
DM-04-05-06-01,93,21.79,517.92,325.224,0.0,0.0,0.0
DM-04-05-06-01,94,21.39,517.92,330.2,0.0,0.0,0.0
DM-04-05-06-01,95,20.58,517.92,336.173,0.0,0.0,0.0
DM-04-05-07-01,0,0.0,54.19,0.0,2.56,3.43,2.864
DM-04-05-07-01,1,0.0,55.12,0.0,2.55,3.42,2.887
DM-04-05-07-01,2,0.0,50.74,0.0,2.66,3.53,2.989
DM-04-05-07-01,3,0.0,49.44,0.0,2.73,3.63,3.086
DM-04-05-07-01,4,0.0,53.99,0.0,2.88,3.72,3.186
DM-04-05-07-01,5,0.0,52.11,0.0,2.99,3.79,3.28
DM-04-05-07-01,6,0.0,48.44,0.0,3.05,3.87,3.377
DM-04-05-07-01,7,0.0,44.34,0.0,3.1,3.96,3.464
DM-04-05-07-01,8,0.0,43.95,0.0,3.16,4.04,3.537
DM-04-05-07-01,9,0.0,44.16,0.0,3.21,4.12,3.644
DM-04-05-07-01,10,0.0,43.45,0.0,3.32,4.2,3.743
DM-04-05-07-01,11,0.0,43.43,0.0,3.37,4.3,3.814
DM-04-05-07-01,12,0.0,45.2,0.0,3.43,4.33,3.877
DM-04-05-07-01,13,0.0,45.78,0.0,3.41,4.4,3.947
DM-04-05-07-01,14,0.0,45.69,0.0,3.47,4.45,3.974
DM-04-05-07-01,15,0.0,45.85,0.0,3.5,4.46,4.02
DM-04-05-07-01,16,0.0,51.11,0.0,3.55,4.4,4.01
DM-04-05-07-01,17,0.0,48.92,0.0,3.59,4.48,3.967
DM-04-05-07-01,18,0.0,55.53,0.0,3.64,5.36,4.57
DM-04-05-07-01,19,0.0,60.83,0.0,4.5,5.54,4.971
DM-04-05-07-01,20,0.0,65.82,0.0,4.84,5.92,5.214
DM-04-05-07-01,21,0.0,73.33,0.0,4.8,6.03,5.269
DM-04-05-07-01,22,0.0,73.88,0.0,4.99,6.18,5.429
DM-04-05-07-01,23,0.0,79.35,0.0,4.87,6.36,5.496
DM-04-05-07-01,24,0.0,88.64,0.0,4.59,6.43,5.309
DM-04-05-07-01,25,0.0,95.83,0.0,4.06,6.33,4.831
DM-04-05-07-01,26,0.0,94.21,0.0,3.74,6.17,4.489
DM-04-05-07-01,27,0.0,94.47,0.0,3.62,5.97,4.263
DM-04-05-07-01,28,0.0,98.97,0.0,3.54,5.88,4.127
DM-04-05-07-01,29,0.0,96.7,0.0,3.41,5.79,4.043
DM-04-05-07-01,30,0.0,99.11,0.0,3.46,5.62,4.026
DM-04-05-07-01,31,0.0,102.04,0.0,3.46,5.59,4.016
DM-04-05-07-01,32,0.0,106.93,0.0,3.45,5.37,3.991
DM-04-05-07-01,33,0.0,98.09,0.0,3.48,5.27,3.967
DM-04-05-07-01,34,0.0,100.99,0.0,3.44,5.15,3.971
DM-04-05-07-01,35,0.0,98.94,0.0,3.44,5.05,4.004
DM-04-05-07-01,36,0.0,99.61,0.0,3.44,4.98,4.064
DM-04-05-07-01,37,0.0,97.97,0.0,3.46,4.92,4.091
DM-04-05-07-01,38,0.0,94.72,0.0,3.48,4.81,4.079
DM-04-05-07-01,39,0.0,93.31,0.0,3.35,4.74,4.059
DM-04-05-07-01,40,0.0,92.04,0.0,3.26,4.67,3.957
DM-04-05-07-01,41,0.0,91.32,0.0,3.24,4.4,3.836
DM-04-05-07-01,42,0.0,93.89,0.0,3.16,4.42,3.609
DM-04-05-07-01,43,0.0,92.01,0.0,3.12,4.39,3.424
DM-04-05-07-01,44,0.0,91.45,0.0,3.06,4.24,3.25
DM-04-05-07-01,45,0.0,89.14,0.0,2.87,4.02,3.03
DM-04-05-07-01,46,0.0,86.68,0.0,2.71,3.78,2.884
DM-04-05-07-01,47,0.0,82.94,0.0,2.42,3.45,2.66
DM-04-05-07-01,48,0.0,82.86,0.0,2.26,3.14,2.444
DM-04-05-07-01,49,0.0,80.74,0.0,2.19,3.12,2.396
DM-04-05-07-01,50,0.0,109.22,0.0,2.24,3.18,2.379
DM-04-05-07-01,51,0.0,77.82,0.0,2.22,3.27,2.393
DM-04-05-07-01,52,0.0,74.75,0.0,2.17,3.27,2.393
DM-04-05-07-01,53,0.0,76.31,0.0,2.18,3.13,2.409
DM-04-05-07-01,54,0.0,76.16,0.0,2.28,3.12,2.44
DM-04-05-07-01,55,0.0,76.98,0.0,2.33,3.14,2.467
DM-04-05-07-01,56,0.0,77.02,0.0,2.32,3.15,2.479
DM-04-05-07-01,57,0.0,73.8,0.0,2.34,3.16,2.494
DM-04-05-07-01,58,0.0,76.27,0.0,2.35,3.25,2.503
DM-04-05-07-01,59,0.0,76.86,0.0,2.35,3.27,2.524
DM-04-05-07-01,60,0.0,74.32,0.0,2.29,3.35,2.513
DM-04-05-07-01,61,0.0,83.96,0.0,2.51,3.41,2.649
DM-04-05-07-01,62,0.0,79.57,0.0,2.7,3.44,2.806
DM-04-05-07-01,63,0.0,76.65,0.0,2.75,3.6,2.913
DM-04-05-07-01,64,0.0,77.0,0.0,2.88,3.79,3.116
DM-04-05-07-01,65,0.0,80.44,0.0,3.07,4.02,3.333
DM-04-05-07-01,66,0.0,90.59,0.0,3.29,4.26,3.606
DM-04-05-07-01,67,0.0,95.81,0.0,3.52,4.6,3.909
DM-04-05-07-01,68,0.0,98.68,0.0,3.68,4.89,4.007
DM-04-05-07-01,69,0.0,112.02,0.0,3.77,4.92,4.119
DM-04-05-07-01,70,0.0,112.51,0.0,3.77,5.1,4.196
DM-04-05-07-01,71,0.0,88.9,0.0,3.82,5.25,4.236
DM-04-05-07-01,72,0.0,89.95,0.0,3.85,5.24,4.226
DM-04-05-07-01,73,0.0,87.85,0.0,3.81,5.28,4.276
DM-04-05-07-01,74,0.0,91.09,0.0,3.92,5.33,4.281
DM-04-05-07-01,75,0.0,91.3,0.0,3.85,5.28,4.301
DM-04-05-07-01,76,0.0,90.55,0.0,3.87,5.1,4.286
DM-04-05-07-01,77,0.0,93.14,0.0,3.9,5.16,4.279
DM-04-05-07-01,78,0.0,94.09,0.0,3.8,5.15,4.273
DM-04-05-07-01,79,0.0,91.75,0.0,3.81,5.12,4.221
DM-04-05-07-01,80,0.0,90.92,0.0,3.66,5.15,4.093
DM-04-05-07-01,81,0.0,90.84,0.0,3.68,5.16,4.123
DM-04-05-07-01,82,0.0,91.63,0.0,3.8,5.21,4.233
DM-04-05-07-01,83,0.0,92.97,0.0,3.87,5.27,4.326
DM-04-05-07-01,84,0.0,87.86,0.0,3.99,5.28,4.359
DM-04-05-07-01,85,0.0,82.71,0.0,4.02,5.46,4.431
DM-04-05-07-01,86,0.0,88.53,0.0,4.04,5.62,4.564
DM-04-05-07-01,87,0.0,84.97,0.0,4.03,5.68,4.62
DM-04-05-07-01,88,0.0,82.14,0.0,3.96,5.45,4.446
DM-04-05-07-01,89,0.0,78.64,0.0,3.73,5.32,4.147
DM-04-05-07-01,90,0.0,73.66,0.0,3.41,5.2,3.861
DM-04-05-07-01,91,0.0,72.63,0.0,3.09,5.17,3.441
DM-04-05-07-01,92,0.0,72.51,0.0,2.61,5.31,3.114
DM-04-05-07-01,93,0.0,70.25,0.0,2.67,4.74,2.981
DM-04-05-07-01,94,0.0,56.08,0.0,2.72,3.49,2.973
DM-04-05-07-01,95,0.0,54.66,0.0,2.52,3.49,2.966
DM-04-05-08-01,0,143.52,195.42,169.0,2.35,3.32,2.724
DM-04-05-08-01,1,139.35,194.97,166.826,2.3,3.38,2.731
DM-04-05-08-01,2,135.26,189.42,161.414,2.43,3.38,2.82
DM-04-05-08-01,3,133.17,183.55,157.837,2.47,3.5,2.916
DM-04-05-08-01,4,130.51,184.93,152.456,2.62,3.69,3.047
DM-04-05-08-01,5,134.04,188.71,150.324,2.72,3.7,3.139
DM-04-05-08-01,6,129.71,179.07,150.893,2.78,3.79,3.214
DM-04-05-08-01,7,129.1,179.21,146.931,2.45,3.84,3.361
DM-04-05-08-01,8,125.9,174.12,145.061,2.51,3.96,3.394
DM-04-05-08-01,9,125.95,168.8,144.167,2.57,4.03,3.524
DM-04-05-08-01,10,126.46,162.63,142.321,2.62,4.09,3.64
DM-04-05-08-01,11,123.43,168.52,140.384,2.66,4.2,3.697
DM-04-05-08-01,12,121.53,171.17,138.851,2.65,4.23,3.78
DM-04-05-08-01,13,121.71,164.08,138.629,2.67,4.31,3.84
DM-04-05-08-01,14,114.51,163.81,138.666,2.74,4.35,3.9
DM-04-05-08-01,15,116.57,165.67,138.37,2.77,4.36,3.927
DM-04-05-08-01,16,110.22,167.26,142.173,2.82,4.4,3.94
DM-04-05-08-01,17,108.5,169.39,141.98,3.49,4.54,3.867
DM-04-05-08-01,18,123.36,175.7,151.577,3.6,5.48,4.21
DM-04-05-08-01,19,132.8,185.95,165.407,3.48,5.53,4.744
DM-04-05-08-01,20,142.4,216.98,178.66,4.56,5.98,5.107
DM-04-05-08-01,21,155.88,239.53,188.273,4.71,6.02,5.231
DM-04-05-08-01,22,158.46,250.77,197.62,4.82,6.25,5.387
DM-04-05-08-01,23,164.89,253.86,208.129,4.88,6.37,5.443
DM-04-05-08-01,24,176.33,270.56,210.629,4.45,6.53,5.383
DM-04-05-08-01,25,185.43,256.68,219.564,4.11,6.35,4.886
DM-04-05-08-01,26,189.47,255.04,224.989,3.76,6.29,4.496
DM-04-05-08-01,27,192.56,256.09,226.429,3.55,5.92,4.257
DM-04-05-08-01,28,205.45,269.96,237.687,3.52,5.82,4.091
DM-04-05-08-01,29,211.26,258.33,233.296,3.32,5.79,4.01
DM-04-05-08-01,30,212.5,263.69,234.937,3.29,5.59,3.974
DM-04-05-08-01,31,222.04,274.44,243.393,3.41,5.52,3.93
DM-04-05-08-01,32,217.06,276.43,247.129,3.38,5.31,3.889
DM-04-05-08-01,33,215.93,269.69,240.653,3.42,5.29,3.866
DM-04-05-08-01,34,215.7,275.69,248.663,3.37,5.09,3.85
DM-04-05-08-01,35,221.28,276.7,252.326,3.37,5.02,3.87
DM-04-05-08-01,36,216.6,275.79,248.306,3.33,4.92,3.953
DM-04-05-08-01,37,217.03,277.66,243.68,3.31,4.81,3.95
DM-04-05-08-01,38,210.02,282.57,248.309,3.25,4.67,3.973
DM-04-05-08-01,39,209.12,279.42,244.967,3.39,4.66,3.96
DM-04-05-08-01,40,198.9,275.56,235.876,3.23,4.65,3.893
DM-04-05-08-01,41,197.09,270.43,235.01,3.31,4.37,3.733
DM-04-05-08-01,42,193.0,273.09,231.72,3.2,4.28,3.513
DM-04-05-08-01,43,188.89,265.41,222.34,3.1,4.2,3.371
DM-04-05-08-01,44,181.0,263.7,212.304,2.95,4.0,3.146
DM-04-05-08-01,45,178.86,253.8,211.326,2.72,3.98,2.959
DM-04-05-08-01,46,173.35,248.41,201.364,2.61,3.64,2.774
DM-04-05-08-01,47,168.86,245.43,192.159,2.35,3.55,2.62
DM-04-05-08-01,48,164.92,236.18,187.967,2.1,3.05,2.4
DM-04-05-08-01,49,161.53,226.03,188.75,1.99,3.05,2.279
DM-04-05-08-01,50,159.57,230.55,191.721,2.05,3.17,2.217
DM-04-05-08-01,51,160.85,244.42,187.384,2.12,3.18,2.251
DM-04-05-08-01,52,160.77,236.27,191.393,2.09,3.25,2.3
DM-04-05-08-01,53,161.65,229.84,185.341,2.1,3.19,2.274
DM-04-05-08-01,54,157.15,227.86,181.434,2.11,3.07,2.319
DM-04-05-08-01,55,160.15,232.08,181.93,2.15,3.06,2.354
DM-04-05-08-01,56,153.72,225.42,186.263,2.22,3.12,2.336
DM-04-05-08-01,57,157.45,229.28,187.496,2.26,3.09,2.356
DM-04-05-08-01,58,158.98,227.27,188.114,2.22,3.21,2.357
DM-04-05-08-01,59,152.74,228.14,184.097,2.23,3.27,2.451
DM-04-05-08-01,60,158.55,227.48,183.17,2.2,3.31,2.467
DM-04-05-08-01,61,160.43,229.54,188.021,2.18,3.36,2.45
DM-04-05-08-01,62,158.33,229.83,193.853,2.49,3.38,2.659
DM-04-05-08-01,63,160.03,234.91,193.283,2.55,3.53,2.749
DM-04-05-08-01,64,163.76,237.51,199.947,2.62,3.66,2.906
DM-04-05-08-01,65,173.86,238.57,208.901,2.96,3.82,3.154
DM-04-05-08-01,66,186.82,245.88,208.226,3.14,4.18,3.406
DM-04-05-08-01,67,185.12,254.07,217.541,3.44,4.18,3.669
DM-04-05-08-01,68,198.77,265.23,223.156,3.63,4.78,3.871
DM-04-05-08-01,69,197.94,260.23,222.913,3.72,4.84,3.987
DM-04-05-08-01,70,200.0,275.14,231.954,3.73,5.04,4.059
DM-04-05-08-01,71,200.68,261.42,233.049,3.77,5.27,4.121
DM-04-05-08-01,72,164.54,281.02,237.773,3.7,5.25,4.089
DM-04-05-08-01,73,199.01,286.71,240.153,3.77,5.16,4.144
DM-04-05-08-01,74,203.5,264.81,241.319,3.9,5.2,4.146
DM-04-05-08-01,75,199.39,268.7,238.286,3.86,5.18,4.157
DM-04-05-08-01,76,199.02,268.9,234.169,3.82,5.16,4.194
DM-04-05-08-01,77,203.3,268.59,232.993,3.84,5.03,4.186
DM-04-05-08-01,78,198.29,272.18,239.673,3.66,5.11,4.173
DM-04-05-08-01,79,201.17,270.8,237.976,3.67,5.05,4.107
DM-04-05-08-01,80,212.05,258.02,234.154,3.5,5.08,4.02
DM-04-05-08-01,81,214.65,274.28,240.703,3.57,5.06,3.953
DM-04-05-08-01,82,215.69,273.17,243.63,3.68,5.09,4.103
DM-04-05-08-01,83,222.14,270.71,239.966,3.78,5.12,4.149
DM-04-05-08-01,84,222.19,272.2,242.77,3.78,5.14,4.181
DM-04-05-08-01,85,214.62,272.13,246.537,3.79,5.34,4.194
DM-04-05-08-01,86,207.94,278.31,238.743,3.74,5.53,4.347
DM-04-05-08-01,87,205.92,262.97,235.774,3.78,5.59,4.434
DM-04-05-08-01,88,201.55,256.61,236.819,3.73,5.51,4.256
DM-04-05-08-01,89,198.51,257.03,231.797,3.48,5.17,4.07
DM-04-05-08-01,90,185.86,247.82,222.953,3.19,5.17,3.756
DM-04-05-08-01,91,170.12,239.88,214.894,2.81,4.9,3.431
DM-04-05-08-01,92,164.23,230.91,201.589,2.42,5.18,3.04
DM-04-05-08-01,93,159.79,238.22,189.09,2.35,5.25,2.837
DM-04-05-08-01,94,153.47,211.11,183.901,2.44,3.71,2.774
DM-04-05-08-01,95,147.73,202.41,178.6,2.5,3.4,2.794
DM-04-05-09-01,0,72.82,188.62,80.124,2.42,3.35,2.797
DM-04-05-09-01,1,70.52,145.4,76.344,2.38,3.35,2.81
DM-04-05-09-01,2,65.49,119.26,73.971,2.52,3.49,2.914
DM-04-05-09-01,3,61.65,101.73,70.351,2.6,3.58,3.016
DM-04-05-09-01,4,60.56,90.21,68.716,2.67,3.66,3.123
DM-04-05-09-01,5,58.8,85.69,67.126,2.78,3.74,3.223
DM-04-05-09-01,6,58.53,78.89,65.764,2.8,3.83,3.324
DM-04-05-09-01,7,60.5,79.58,65.224,2.53,3.91,3.41
DM-04-05-09-01,8,58.13,74.85,64.127,2.57,3.99,3.489
DM-04-05-09-01,9,56.98,72.15,63.786,2.64,4.06,3.6
DM-04-05-09-01,10,58.3,72.57,62.616,2.68,4.15,3.696
DM-04-05-09-01,11,56.86,70.13,62.75,2.71,4.25,3.767
DM-04-05-09-01,12,57.44,72.09,63.63,2.69,4.28,3.841
DM-04-05-09-01,13,56.31,72.46,63.574,2.72,4.35,3.909
DM-04-05-09-01,14,54.19,70.92,62.83,2.78,4.39,3.94
DM-04-05-09-01,15,52.47,70.4,61.967,2.81,4.41,3.986
DM-04-05-09-01,16,59.55,72.12,64.5,2.81,4.34,3.984
DM-04-05-09-01,17,60.74,79.96,67.569,3.54,4.57,3.931
DM-04-05-09-01,18,68.59,89.54,77.509,3.58,5.4,4.573
DM-04-05-09-01,19,70.63,95.44,84.523,4.49,5.56,4.97
DM-04-05-09-01,20,81.22,108.65,95.633,4.86,5.99,5.233
DM-04-05-09-01,21,87.66,123.98,105.454,4.82,6.07,5.279
DM-04-05-09-01,22,91.42,129.81,113.887,4.99,6.24,5.447
DM-04-05-09-01,23,99.62,142.03,123.764,4.89,6.42,5.519
DM-04-05-09-01,24,107.97,156.43,136.823,4.63,6.49,5.337
DM-04-05-09-01,25,119.28,167.79,149.436,4.02,6.36,4.847
DM-04-05-09-01,26,122.24,173.09,157.384,3.7,6.18,4.461
DM-04-05-09-01,27,128.07,179.39,162.12,3.58,5.98,4.236
DM-04-05-09-01,28,132.98,174.04,160.959,3.49,5.87,4.114
DM-04-05-09-01,29,140.07,171.74,161.671,3.41,5.77,4.024
DM-04-05-09-01,30,146.64,172.29,159.447,3.42,5.63,4.01
DM-04-05-09-01,31,147.12,176.17,160.519,3.41,5.58,3.986
DM-04-05-09-01,32,141.45,177.99,161.891,3.4,5.39,3.961
DM-04-05-09-01,33,149.09,176.11,159.836,3.49,5.26,3.944
DM-04-05-09-01,34,145.62,176.82,154.207,3.42,5.14,3.964
DM-04-05-09-01,35,140.15,178.0,153.757,3.42,5.01,4.004
DM-04-05-09-01,36,134.19,179.22,151.259,3.43,4.95,4.064
DM-04-05-09-01,37,131.98,182.03,152.677,3.44,4.85,4.089
DM-04-05-09-01,38,132.71,188.21,150.313,3.47,4.79,4.091
DM-04-05-09-01,39,129.15,179.18,148.383,3.3,4.74,4.059
DM-04-05-09-01,40,122.74,172.13,144.907,3.23,4.6,3.963
DM-04-05-09-01,41,120.01,168.33,140.741,3.22,4.41,3.841
DM-04-05-09-01,42,113.31,168.99,136.576,3.15,4.42,3.626
DM-04-05-09-01,43,113.55,262.25,132.166,3.13,4.37,3.429
DM-04-05-09-01,44,107.47,256.57,131.689,3.04,4.2,3.237
DM-04-05-09-01,45,102.42,159.64,126.114,2.83,3.98,3.013
DM-04-05-09-01,46,102.96,149.91,122.374,2.68,3.79,2.871
DM-04-05-09-01,47,97.91,141.78,118.151,2.42,3.44,2.636
DM-04-05-09-01,48,96.83,141.52,113.331,2.23,3.13,2.414
DM-04-05-09-01,49,92.73,136.95,112.877,2.16,3.1,2.363
DM-04-05-09-01,50,93.82,137.44,110.714,2.19,3.17,2.34
DM-04-05-09-01,51,90.99,135.51,109.816,2.19,3.27,2.351
DM-04-05-09-01,52,90.91,136.64,110.13,2.15,3.28,2.347
DM-04-05-09-01,53,89.97,135.61,107.546,2.15,3.15,2.376
DM-04-05-09-01,54,89.34,133.72,106.203,2.24,3.17,2.411
DM-04-05-09-01,55,91.3,130.37,105.607,2.28,3.22,2.437
DM-04-05-09-01,56,90.43,131.81,104.607,2.29,3.22,2.447
DM-04-05-09-01,57,89.75,126.5,103.481,2.31,3.23,2.466
DM-04-05-09-01,58,91.05,128.6,102.373,2.32,3.26,2.48
DM-04-05-09-01,59,90.24,124.79,101.933,2.32,3.3,2.5
DM-04-05-09-01,60,87.51,121.87,100.853,2.27,3.32,2.499
DM-04-05-09-01,61,89.6,126.17,103.714,2.48,3.37,2.634
DM-04-05-09-01,62,94.22,129.41,107.121,2.69,3.41,2.797
DM-04-05-09-01,63,98.08,135.11,110.591,2.71,3.56,2.893
DM-04-05-09-01,64,102.73,131.87,115.269,2.83,3.74,3.099
DM-04-05-09-01,65,107.92,136.76,119.253,3.1,3.97,3.317
DM-04-05-09-01,66,112.22,142.69,127.241,3.31,4.26,3.583
DM-04-05-09-01,67,116.88,144.76,130.52,3.6,4.61,3.874
DM-04-05-09-01,68,120.28,146.21,132.354,3.73,4.87,4.01
DM-04-05-09-01,69,123.45,147.79,132.283,3.8,4.85,4.131
DM-04-05-09-01,70,120.22,150.68,133.224,3.79,5.08,4.213
DM-04-05-09-01,71,123.22,148.17,135.837,3.85,5.16,4.251
DM-04-05-09-01,72,130.41,151.41,139.816,3.85,5.21,4.241
DM-04-05-09-01,73,127.93,154.56,141.599,3.95,5.18,4.281
DM-04-05-09-01,74,124.71,153.78,141.406,3.93,5.21,4.3
DM-04-05-09-01,75,123.91,156.44,143.504,3.88,5.22,4.32
DM-04-05-09-01,76,129.68,158.59,146.646,3.88,5.06,4.29
DM-04-05-09-01,77,133.74,156.67,148.611,3.89,5.07,4.27
DM-04-05-09-01,78,133.84,157.97,146.619,3.81,5.05,4.269
DM-04-05-09-01,79,136.76,158.24,148.22,3.81,5.1,4.204
DM-04-05-09-01,80,139.4,159.65,148.037,3.66,5.15,4.091
DM-04-05-09-01,81,135.66,198.19,149.147,3.67,5.15,4.11
DM-04-05-09-01,82,135.48,192.58,147.174,3.8,5.15,4.22
DM-04-05-09-01,83,133.82,192.28,147.583,3.89,5.24,4.316
DM-04-05-09-01,84,131.48,190.61,146.24,3.96,5.28,4.336
DM-04-05-09-01,85,133.76,245.44,141.45,3.97,5.49,4.409
DM-04-05-09-01,86,129.62,262.88,140.127,4.01,5.61,4.533
DM-04-05-09-01,87,125.7,161.85,135.43,4.02,5.68,4.59
DM-04-05-09-01,88,121.21,140.44,130.567,3.94,5.38,4.429
DM-04-05-09-01,89,111.88,136.9,122.869,3.7,5.2,4.127
DM-04-05-09-01,90,103.22,129.86,115.213,3.34,5.19,3.829
DM-04-05-09-01,91,16.24,121.11,104.75,0.42,5.2,3.394
DM-04-05-09-01,92,0.0,117.4,96.307,0.0,5.34,3.071
DM-04-05-09-01,93,0.0,104.57,90.984,0.0,4.66,2.916
DM-04-05-09-01,94,0.0,97.27,87.674,0.0,3.37,2.909
DM-04-05-09-01,95,72.55,95.24,85.936,0.23,3.36,2.9
DM-04-05-10-01,0,84.6,134.53,114.353,3.7,4.53,4.004
DM-04-05-10-01,1,83.18,131.82,112.413,3.61,4.49,4.003
DM-04-05-10-01,2,80.46,127.13,110.271,3.73,4.66,4.087
DM-04-05-10-01,3,77.44,124.55,106.846,3.77,4.8,4.189
DM-04-05-10-01,4,79.76,120.87,103.371,3.92,4.9,4.3
DM-04-05-10-01,5,76.39,120.47,101.381,4.11,4.95,4.401
DM-04-05-10-01,6,74.7,120.14,100.06,4.2,4.98,4.489
DM-04-05-10-01,7,77.63,115.17,98.759,4.2,5.07,4.584
DM-04-05-10-01,8,74.49,112.03,98.551,4.27,5.16,4.649
DM-04-05-10-01,9,76.97,110.46,98.546,4.32,5.22,4.739
DM-04-05-10-01,10,75.3,112.47,97.974,4.46,5.29,4.847
DM-04-05-10-01,11,72.89,109.72,97.714,4.57,5.41,4.894
DM-04-05-10-01,12,72.15,109.27,98.01,4.61,5.45,5.061
DM-04-05-10-01,13,73.79,110.56,97.65,4.8,5.47,5.119
DM-04-05-10-01,14,74.87,112.46,98.207,4.86,5.49,5.091
DM-04-05-10-01,15,74.79,110.43,97.954,4.96,5.52,5.151
DM-04-05-10-01,16,75.89,110.7,98.89,4.9,5.46,5.107
DM-04-05-10-01,17,76.42,112.73,101.107,4.75,5.81,5.034
DM-04-05-10-01,18,81.9,129.63,115.064,4.82,6.41,5.844
DM-04-05-10-01,19,90.55,133.73,119.927,5.43,6.79,6.083
DM-04-05-10-01,20,94.26,155.21,130.0,5.84,7.64,6.669
DM-04-05-10-01,21,111.15,165.6,142.651,6.49,7.75,6.889
DM-04-05-10-01,22,114.02,171.01,152.22,6.61,7.92,7.159
DM-04-05-10-01,23,125.55,178.66,159.61,6.67,8.17,7.32
DM-04-05-10-01,24,130.34,195.05,171.54,6.61,8.44,7.359
