dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-06-06-12-01,custom_60d,,,,,gray,1784.7,1868.29,-4.47,-83.59,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-01-01,custom_60d,261.558,253.053,3.36,8.5,green,8141.97,7831.41,3.97,310.56,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-01-02,custom_60d,46.304,46.33,-0.06,-0.03,green,1743.04,1775.81,-1.85,-32.77,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-02-01,custom_60d,211.699,223.243,-5.17,-11.54,green,6745.51,6979.17,-3.35,-233.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-02-02,custom_60d,221.381,223.531,-0.96,-2.15,green,6745.97,6987.3,-3.45,-241.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-03-01,custom_60d,146.791,137.725,6.58,9.07,yellow,4448.44,4658.05,-4.5,-209.61,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-04-01,custom_60d,101.641,106.044,-4.15,-4.4,green,3706.37,3766.55,-1.6,-60.18,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-04-02,custom_60d,144.017,147.753,-2.53,-3.74,green,5177.75,5228.76,-0.98,-51.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-04-03,custom_60d,0.116,0.116,0.0,0.0,green,2.87,2.87,0.0,0.0,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-04-04,custom_60d,61.799,59.455,3.94,2.34,green,3376.37,3430.56,-1.58,-54.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-05-02,custom_60d,,0.068,,,gray,,83.35,,,gray,,37,,,2026-09-10 14:28:41
DM-07-01-05-03,custom_60d,82.428,82.417,0.01,0.01,green,2912.09,2940.91,-0.98,-28.82,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-05-04,custom_60d,76.915,77.026,-0.14,-0.11,green,2828.96,2810.09,0.67,18.87,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-06-01,custom_60d,92.186,88.743,3.88,3.44,green,3060.26,3030.07,1.0,30.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-06-02,custom_60d,141.893,136.512,3.94,5.38,green,4700.32,4694.79,0.12,5.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-06-04,custom_60d,50.424,47.64,5.84,2.78,yellow,1633.52,1687.8,-3.22,-54.28,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-07-01,custom_60d,159.698,173.003,-7.69,-13.3,green,5525.71,5785.72,-4.49,-260.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-07-02,custom_60d,137.561,139.504,-1.39,-1.94,green,4987.62,4891.04,1.97,96.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-07-03,custom_60d,119.198,118.96,0.2,0.24,green,3862.86,3866.99,-0.11,-4.13,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-08-01,custom_60d,114.915,114.921,-0.01,-0.01,green,3879.66,3889.34,-0.25,-9.68,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-08-02,custom_60d,142.191,139.792,1.72,2.4,green,4447.04,4771.34,-6.8,-324.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-09-01,custom_60d,0.05,4.474,-98.88,-4.42,green,1.2,159.64,-99.25,-158.44,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-09-02,custom_60d,,,,,gray,1553.87,1229.89,26.34,323.98,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-09-03,custom_60d,143.605,116.229,23.55,27.38,red,4708.35,4110.33,14.55,598.02,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-09-05,custom_60d,0.0,0.009,-100.0,-0.01,green,60.12,7.23,731.54,52.89,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-09-06,custom_60d,59.412,84.734,-29.88,-25.32,green,2308.37,3200.73,-27.88,-892.36,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-10-01,custom_60d,146.928,141.436,3.88,5.49,green,4986.68,4854.39,2.73,132.29,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-11-01,custom_60d,48.752,48.396,0.74,0.36,green,1883.36,1919.52,-1.88,-36.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-01-11-03,custom_60d,169.522,162.678,4.21,6.84,green,5768.12,5650.01,2.09,118.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-01-01,custom_60d,143.815,142.83,0.69,0.98,green,5028.92,5002.85,0.52,26.07,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-02-01,custom_60d,162.311,156.139,3.95,6.17,green,5940.52,5761.31,3.11,179.21,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-02-02,custom_60d,74.421,62.995,18.14,11.43,yellow,3056.91,2422.91,26.17,634.0,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-03-01,custom_60d,27.674,25.132,10.11,2.54,yellow,1119.76,1039.14,7.76,80.62,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-03-02,custom_60d,285.736,41.712,585.02,244.02,red,6551.92,817.53,701.43,5734.39,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-03-03,custom_60d,500.0,169.685,194.66,330.31,red,9569.11,4955.98,93.08,4613.13,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-04-01,custom_60d,58.093,54.974,5.67,3.12,yellow,1882.94,1798.57,4.69,84.37,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-04-02,custom_60d,66.371,77.699,-14.58,-11.33,green,1706.66,1689.14,1.04,17.52,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-05-01,custom_60d,80.77,81.884,-1.36,-1.11,green,3533.68,3505.35,0.81,28.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-06-01,custom_60d,107.781,108.816,-0.95,-1.03,green,3919.47,3881.9,0.97,37.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-07-01,custom_60d,77.677,73.216,6.09,4.46,yellow,2265.57,2253.5,0.54,12.07,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-08-01,custom_60d,73.444,76.813,-4.39,-3.37,green,2629.62,2652.95,-0.88,-23.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-08-02,custom_60d,55.612,54.343,2.34,1.27,green,2133.39,2097.08,1.73,36.31,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-09-01,custom_60d,5.818,7.129,-18.39,-1.31,green,608.67,618.68,-1.62,-10.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-10-01,custom_60d,0.0,127.858,-100.0,-127.86,green,83.74,3090.85,-97.29,-3007.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-10-02,custom_60d,10.902,9.92,9.9,0.98,yellow,379.95,350.49,8.41,29.46,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-11-01,custom_60d,59.654,58.714,1.6,0.94,green,2381.12,2326.65,2.34,54.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-11-03,custom_60d,160.481,158.406,1.31,2.07,green,5988.17,5868.92,2.03,119.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-12-01,custom_60d,108.952,108.289,0.61,0.66,green,4179.73,4061.88,2.9,117.85,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-12-02,custom_60d,103.956,102.343,1.58,1.61,green,3737.4,3610.31,3.52,127.09,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-13-01,custom_60d,500.0,500.0,0.0,0.0,green,12000.0,11998.9,0.01,1.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-13-02,custom_60d,46.147,42.788,7.85,3.36,yellow,1989.03,1931.93,2.96,57.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-14-01,custom_60d,92.726,90.716,2.22,2.01,green,3346.57,3275.76,2.16,70.81,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-15-01,custom_60d,136.501,129.083,5.75,7.42,yellow,5264.57,5139.0,2.44,125.57,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-15-02,custom_60d,81.736,84.995,-3.83,-3.26,green,3456.25,3571.17,-3.22,-114.92,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-16-01,custom_60d,90.46,83.696,8.08,6.76,yellow,3456.68,3423.98,0.96,32.7,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-16-02,custom_60d,53.479,49.708,7.59,3.77,yellow,2115.62,2083.0,1.57,32.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-16-04,custom_60d,2.694,3.565,-24.43,-0.87,green,47.7,32.35,47.45,15.35,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-16-05,custom_60d,9.832,20.284,-51.53,-10.45,green,1107.44,1166.55,-5.07,-59.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-18-01,custom_60d,500.0,500.0,0.0,0.0,green,11864.83,11983.94,-0.99,-119.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-19-01,custom_60d,99.794,135.639,-26.43,-35.85,green,4149.42,4967.0,-16.46,-817.58,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-20-01,custom_60d,27.703,27.96,-0.92,-0.26,green,1045.97,1062.1,-1.52,-16.13,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-21-01,custom_60d,39.815,39.21,1.54,0.6,green,1615.1,1608.35,0.42,6.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-22-01,custom_60d,76.108,74.269,2.48,1.84,green,2640.65,2612.4,1.08,28.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-22-02,custom_60d,97.239,96.344,0.93,0.9,green,3778.65,3722.64,1.5,56.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-04-23-01,custom_60d,131.551,125.952,4.45,5.6,green,4710.15,4545.38,3.62,164.77,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-01-01,custom_60d,216.505,213.353,1.48,3.15,green,7174.49,7076.16,1.39,98.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-02-01,custom_60d,500.0,207.43,141.05,292.57,red,10784.97,6851.46,57.41,3933.51,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-02-02,custom_60d,8.105,13.767,-41.13,-5.66,green,329.73,470.9,-29.98,-141.17,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-02-03,custom_60d,33.751,31.328,7.73,2.42,yellow,1092.3,1028.71,6.18,63.59,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-03-01,custom_60d,29.524,35.622,-17.12,-6.1,green,2111.01,2194.65,-3.81,-83.64,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-03-02,custom_60d,117.617,161.771,-27.29,-44.15,green,3950.96,5194.75,-23.94,-1243.79,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-04-01,custom_60d,51.894,50.667,2.42,1.23,green,1977.11,1927.13,2.59,49.98,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-04-02,custom_60d,125.836,126.531,-0.55,-0.7,green,4168.86,4225.92,-1.35,-57.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-04-03,custom_60d,320.839,288.614,11.17,32.23,yellow,6926.96,6790.77,2.01,136.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-05-01,custom_60d,0.153,0.153,0.0,0.0,green,26.91,27.47,-2.04,-0.56,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-05-02,custom_60d,147.419,147.963,-0.37,-0.54,green,5172.13,5301.78,-2.45,-129.65,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-06-01,custom_60d,76.292,63.176,20.76,13.12,red,2731.49,2575.57,6.05,155.92,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-06-02,custom_60d,69.746,60.321,15.62,9.42,yellow,2337.28,2277.93,2.61,59.35,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-07-01,custom_60d,211.049,122.83,71.82,88.22,red,6536.0,5025.95,30.05,1510.05,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-08-01,custom_60d,286.738,298.169,-3.83,-11.43,green,8488.06,8726.0,-2.73,-237.94,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-09-01,custom_60d,121.753,124.5,-2.21,-2.75,green,3303.21,3259.68,1.34,43.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-09-02,custom_60d,225.254,118.329,90.36,106.92,red,5702.03,4367.98,30.54,1334.05,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-10-02,custom_60d,57.897,59.327,-2.41,-1.43,green,1928.94,2120.83,-9.05,-191.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-10-03,custom_60d,0.0,0.0,,,gray,0.0,0.01,-100.0,-0.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-11-01,custom_60d,135.42,120.402,12.47,15.02,yellow,4872.46,4678.78,4.14,193.68,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-11-02,custom_60d,67.991,66.529,2.2,1.46,green,2890.48,2845.17,1.59,45.31,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-11-03,custom_60d,147.817,139.208,6.18,8.61,yellow,4802.23,4663.99,2.96,138.24,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-11-04,custom_60d,120.188,121.121,-0.77,-0.93,green,4136.65,4091.45,1.1,45.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-12-01,custom_60d,87.028,89.824,-3.11,-2.8,green,3262.48,3306.01,-1.32,-43.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-12-02,custom_60d,0.07,0.097,-27.84,-0.03,green,2.63,2.09,25.84,0.54,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-12-03,custom_60d,28.609,30.215,-5.32,-1.61,green,2323.33,2405.99,-3.44,-82.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-12-04,custom_60d,72.641,72.476,0.23,0.17,green,2835.78,2847.58,-0.41,-11.8,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-13-01,custom_60d,26.235,31.742,-17.35,-5.51,green,1014.27,1098.32,-7.65,-84.05,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-13-02,custom_60d,40.877,46.014,-11.16,-5.14,green,1864.34,1859.31,0.27,5.03,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-13-03,custom_60d,8.063,8.081,-0.22,-0.02,green,420.79,422.48,-0.4,-1.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-14-01,custom_60d,0.039,0.093,-58.06,-0.05,green,18.93,24.96,-24.16,-6.03,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-05-15-01,custom_60d,20.15,48.562,-58.51,-28.41,green,506.59,1716.03,-70.48,-1209.44,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-01-01,custom_60d,37.825,33.442,13.11,4.38,yellow,1172.1,1180.61,-0.72,-8.51,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-01-02,custom_60d,5.162,7.775,-33.61,-2.61,green,533.63,546.02,-2.27,-12.39,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-01-03,custom_60d,81.195,77.655,4.56,3.54,green,3812.3,3705.5,2.88,106.8,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-02,custom_60d,64.355,64.409,-0.08,-0.05,green,2702.02,2701.78,0.01,0.24,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-03,custom_60d,0.05,0.05,0.0,0.0,green,15.79,2.9,444.48,12.89,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-04,custom_60d,178.131,69.944,154.68,108.19,red,4943.13,2924.27,69.04,2018.86,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-05,custom_60d,10.744,3.785,183.86,6.96,red,620.93,480.99,29.09,139.94,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-06,custom_60d,,,,,gray,1101.92,1105.82,-0.35,-3.9,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-07,custom_60d,23.693,49.653,-52.28,-25.96,green,1520.33,3354.84,-54.68,-1834.51,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-02-08,custom_60d,21.232,7.63,178.27,13.6,red,1014.11,351.07,188.86,663.04,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-03-01,custom_60d,114.093,116.845,-2.36,-2.75,green,5730.79,5738.57,-0.14,-7.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-03-02,custom_60d,30.901,29.389,5.14,1.51,yellow,1943.58,1826.33,6.42,117.25,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-03-03,custom_60d,0.0,0.0,,,gray,0.04,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-03-04,custom_60d,142.602,141.87,0.52,0.73,green,4063.06,4031.66,0.78,31.4,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-03-05,custom_60d,1.483,1.483,0.0,0.0,green,49.77,49.76,0.02,0.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-04-01,custom_60d,0.079,0.073,8.22,0.01,yellow,4.96,4.97,-0.2,-0.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-04-03,custom_60d,64.825,66.693,-2.8,-1.87,green,3173.7,3175.01,-0.04,-1.31,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-05-02,custom_60d,65.99,66.682,-1.04,-0.69,green,2645.99,2529.93,4.59,116.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-07-01,custom_60d,110.968,101.81,9.0,9.16,yellow,4702.82,4489.52,4.75,213.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-08-01,custom_60d,17.98,17.883,0.54,0.1,green,1166.15,1163.69,0.21,2.46,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-09-01,custom_60d,76.838,72.924,5.37,3.91,yellow,2836.89,2838.66,-0.06,-1.77,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-10-01,custom_60d,41.374,41.617,-0.58,-0.24,green,1822.56,1812.55,0.55,10.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-06-11-01,custom_60d,62.009,56.005,10.72,6.0,yellow,2850.43,2681.71,6.29,168.72,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-01-01,custom_60d,152.026,146.76,3.59,5.27,green,5534.06,5356.05,3.32,178.01,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-02-01,custom_60d,110.872,112.623,-1.55,-1.75,green,5126.36,5110.25,0.32,16.11,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-02-03,custom_60d,,,,,gray,0.67,0.08,737.5,0.59,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-02-04,custom_60d,0.05,0.05,0.0,0.0,green,16.4,2.97,452.19,13.43,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-03-01,custom_60d,50.519,52.259,-3.33,-1.74,green,2770.85,2794.33,-0.84,-23.48,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-04-01,custom_60d,53.254,58.844,-9.5,-5.59,green,2469.92,2572.67,-3.99,-102.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-04-02,custom_60d,83.476,88.442,-5.61,-4.97,green,3854.29,3930.91,-1.95,-76.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-05-01,custom_60d,126.864,141.185,-10.14,-14.32,green,5337.75,5577.56,-4.3,-239.81,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-05-02,custom_60d,30.551,37.118,-17.69,-6.57,green,1606.57,1803.62,-10.93,-197.05,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-06-01,custom_60d,150.696,189.001,-20.27,-38.31,green,5306.27,6481.89,-18.14,-1175.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-06-02,custom_60d,54.941,48.436,13.43,6.51,yellow,2899.78,2706.03,7.16,193.75,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-06-03,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-07-01,custom_60d,63.673,58.901,8.1,4.77,yellow,2515.57,2384.42,5.5,131.15,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-07-02,custom_60d,76.397,74.609,2.4,1.79,green,3789.61,3563.3,6.35,226.31,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-07-03,custom_60d,23.499,23.531,-0.14,-0.03,green,1229.55,1229.59,-0.0,-0.04,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-08-01,custom_60d,33.68,33.196,1.46,0.48,green,1484.64,1443.81,2.83,40.83,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-09-01,custom_60d,27.681,27.754,-0.26,-0.07,green,1108.66,1092.32,1.5,16.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-10-01,custom_60d,27.458,22.247,23.42,5.21,red,1027.16,813.92,26.2,213.24,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-07-07-11-01,custom_60d,12.31,9.312,32.2,3.0,red,590.96,486.34,21.51,104.62,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-01-01,custom_60d,81.205,90.454,-10.23,-9.25,green,2906.7,2899.23,0.26,7.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-01-02,custom_60d,53.635,53.304,0.62,0.33,green,1796.93,1829.03,-1.76,-32.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-03-01,custom_60d,119.604,118.106,1.27,1.5,green,4290.41,4206.71,1.99,83.7,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-05-01,custom_60d,57.968,65.227,-11.13,-7.26,green,2719.06,2760.4,-1.5,-41.34,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-06-01,custom_60d,122.061,117.822,3.6,4.24,green,4265.1,4267.25,-0.05,-2.15,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-10-02,custom_60d,25.572,26.298,-2.76,-0.73,green,894.55,901.34,-0.75,-6.79,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-32-01,custom_60d,261.162,175.079,49.17,86.08,red,6116.99,5700.64,7.3,416.35,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-32-02,custom_60d,2.819,2.825,-0.21,-0.01,green,66.18,73.23,-9.63,-7.05,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-33-01,custom_60d,192.025,185.086,3.75,6.94,green,6578.19,6454.23,1.92,123.96,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-34-01,custom_60d,128.769,119.927,7.37,8.84,yellow,4925.24,4675.15,5.35,250.09,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-34-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-39-01,custom_60d,175.005,176.84,-1.04,-1.84,green,6363.18,6378.77,-0.24,-15.59,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-40-01,custom_60d,131.226,86.454,51.79,44.77,red,4500.43,2964.44,51.81,1535.99,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-40-02,custom_60d,75.509,67.303,12.19,8.21,yellow,2829.88,2612.12,8.34,217.76,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-41-01,custom_60d,,,,,gray,4516.46,4479.01,0.84,37.45,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-11-03-43-01,custom_60d,86.987,101.617,-14.4,-14.63,green,3167.57,3556.98,-10.95,-389.41,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
